latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-3.283,-53.876,309.7,1.1,1,2015-11-29, 02:10,T,59,5.0       ,277.8,13.4
-3.285,-54.02,318.9,1.1,1,2015-11-29, 02:10,T,76,5.0       ,285.8,21.6
-3.274,-54.012,315.8,1.1,1,2015-11-29, 02:10,T,27,5.0       ,287.7,16.3
-3.246,-53.881,309.4,1.1,1,2015-11-29, 02:10,T,36,5.0       ,279.3,12.4
-3.262,-53.994,311.3,1.1,1,2015-11-29, 02:10,T,69,5.0       ,286.1,14
-3.265,-54.013,326,1.1,1,2015-11-29, 02:10,T,100,5.0       ,287.5,30.7
-3.239,-54.026,306,1.1,1,2015-11-29, 02:10,T,40,5.0       ,286.6,9.4
-3.262,-54.565,319.3,1,1,2015-11-29, 02:10,T,98,5.0       ,297.9,19
-3.263,-54.574,319.2,1,1,2015-11-29, 02:10,T,98,5.0       ,297.2,18.8
-3.253,-54.567,306.5,1,1,2015-11-29, 02:10,T,3,5.0       ,296.3,5.5
-2.953,-52.574,310.8,1.2,1.1,2015-11-29, 02:10,T,72,5.0       ,295.7,15.9
-2.955,-52.585,305.9,1.2,1.1,2015-11-29, 02:10,T,39,5.0       ,295.6,9.6
-3.266,-54.722,308.7,1,1,2015-11-29, 02:10,T,44,5.0       ,295.8,7.5
-3.267,-54.731,307.4,1,1,2015-11-29, 02:10,T,29,5.0       ,295.3,6.7
-2.944,-52.576,347.9,1.2,1.1,2015-11-29, 02:10,T,100,5.0       ,296.5,90.5
-2.945,-52.587,315,1.2,1.1,2015-11-29, 02:10,T,87,5.0       ,295.5,21
-3.25,-54.678,312.6,1,1,2015-11-29, 02:10,T,79,5.0       ,296.3,10
-3.236,-54.643,308.1,1,1,2015-11-29, 02:10,T,18,5.0       ,295.4,5.3
-3.237,-54.652,317.5,1,1,2015-11-29, 02:10,T,94,5.0       ,295.3,15
-3.155,-54.137,313.8,1,1,2015-11-29, 02:10,T,83,5.0       ,292.8,16.8
-3.156,-54.146,307.7,1,1,2015-11-29, 02:10,T,56,5.0       ,292.4,10.5
-3.211,-54.533,309.9,1,1,2015-11-29, 02:10,T,69,5.0       ,297.8,10.2
-3.212,-54.542,307.3,1,1,2015-11-29, 02:10,T,20,5.0       ,297.1,7.5
-3.228,-54.651,310.1,1,1,2015-11-29, 02:10,T,61,5.0       ,295.6,9.3
-3.202,-54.534,307.1,1,1,2015-11-29, 02:10,T,16,5.0       ,296.1,7
-3.202,-54.599,309.5,1,1,2015-11-29, 02:10,T,43,5.0       ,296.1,8.6
-3.21,-54.653,318.7,1,1,2015-11-29, 02:10,T,97,5.0       ,296.7,17.2
-3.211,-54.662,318.2,1,1,2015-11-29, 02:10,T,95,5.0       ,296.8,16.7
-2.979,-53.108,315.1,1.2,1.1,2015-11-29, 02:10,T,87,5.0       ,290.5,22.1
-3.139,-54.224,307,1,1,2015-11-29, 02:10,T,50,5.0       ,295.4,8.2
-2.878,-52.478,305.8,1.3,1.1,2015-11-29, 02:10,T,37,5.0       ,294.7,10.7
-2.879,-52.489,306.1,1.2,1.1,2015-11-29, 02:10,T,42,5.0       ,294.5,10.9
-3.193,-54.665,309,1,1,2015-11-29, 02:10,T,38,5.0       ,295.8,7.4
-3.194,-54.674,315.2,1,1,2015-11-29, 02:10,T,88,5.0       ,296.5,13.4
-3.22,-54.854,328.1,1,1,2015-11-29, 02:10,T,100,5.0       ,292.7,32
-3.196,-54.748,310.5,1,1,2015-11-29, 02:10,T,71,5.0       ,296.4,9.9
-3.197,-54.757,306.9,1,1,2015-11-29, 02:10,T,49,5.0       ,296.1,7
