latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-12.477,-50.344,351.9,1.3,1.1,2015-10-18, 16:50,A,96,5.0       ,314.5,68.5
-11.972,-42.908,348.4,1.5,1.2,2015-10-18, 16:50,A,74,5.0       ,322.3,66
-11.97,-42.894,379.1,1.5,1.2,2015-10-18, 16:50,A,100,5.0       ,327,240.5
-11.931,-42.654,341.8,1.6,1.2,2015-10-18, 16:50,A,91,5.0       ,310,62.3
-11.928,-42.64,350.2,1.6,1.2,2015-10-18, 16:50,A,95,5.0       ,314.5,98.7
-13.145,-50.955,380.4,1.4,1.2,2015-10-18, 16:50,A,100,5.0       ,313.4,235
-12.805,-48.374,333.4,1,1,2015-10-18, 16:50,A,85,5.0       ,314.5,20.9
-12.767,-48.1,339.9,1,1,2015-10-18, 16:50,A,90,5.0       ,315.2,29.5
-12.766,-48.091,334.4,1,1,2015-10-18, 16:50,A,86,5.0       ,315.5,20
-11.983,-42.906,341.3,1.5,1.2,2015-10-18, 16:50,A,91,5.0       ,321.3,44.2
-11.981,-42.892,340.7,1.5,1.2,2015-10-18, 16:50,A,90,5.0       ,321.2,43.6
-11.942,-42.653,348.4,1.6,1.2,2015-10-18, 16:50,A,94,5.0       ,313.9,88.5
-11.94,-42.638,375.4,1.6,1.2,2015-10-18, 16:50,A,100,5.0       ,325.2,243.4
-11.937,-42.624,339.8,1.6,1.2,2015-10-18, 16:50,A,90,5.0       ,316.6,53.5
-13.156,-50.954,436.9,1.4,1.2,2015-10-18, 16:50,A,100,5.0       ,321.6,872.3
-13.154,-50.941,396.7,1.4,1.2,2015-10-18, 16:50,A,100,5.0       ,315.3,349
-13.153,-50.928,347.5,1.4,1.2,2015-10-18, 16:50,A,85,5.0       ,314.4,56.3
-11.953,-42.651,345.7,1.6,1.2,2015-10-18, 16:50,A,93,5.0       ,316.2,79.9
-11.951,-42.637,412.7,1.6,1.2,2015-10-18, 16:50,A,100,5.0       ,328.4,634.1
-11.949,-42.623,356.3,1.6,1.2,2015-10-18, 16:50,A,98,5.0       ,318.4,127.4
-13.165,-50.94,361.5,1.4,1.2,2015-10-18, 16:50,A,100,5.0       ,311.2,122.6
-13.163,-50.927,410.5,1.4,1.2,2015-10-18, 16:50,A,100,5.0       ,320.2,483.4
-13.162,-50.914,342.5,1.4,1.2,2015-10-18, 16:50,A,64,5.0       ,315.4,42.3
-13.131,-50.674,350,1.3,1.2,2015-10-18, 16:50,A,95,5.0       ,314.9,62.7
-13.129,-50.662,357.7,1.3,1.1,2015-10-18, 16:50,A,99,5.0       ,314,94.7
-12.788,-48.116,326.2,1,1,2015-10-18, 16:50,A,53,5.0       ,312.5,9.4
-13.174,-50.925,361.1,1.4,1.2,2015-10-18, 16:50,A,100,5.0       ,313.3,121.3
-13.172,-50.913,369.7,1.4,1.2,2015-10-18, 16:50,A,100,5.0       ,314.7,162.3
-13.17,-50.9,344.2,1.4,1.2,2015-10-18, 16:50,A,89,5.0       ,313.3,54.5
-13.141,-50.673,351.1,1.3,1.2,2015-10-18, 16:50,A,96,5.0       ,314.9,67.2
-9.706,-44.607,349,1.3,1.1,2015-10-18, 16:50,A,95,5.0       ,318.8,60.2
-11.199,-55.482,333.3,2.9,1.6,2015-10-18, 16:50,A,78,5.0       ,300.2,133.5
-11.196,-55.455,326.8,2.9,1.6,2015-10-18, 16:50,A,65,5.0       ,299.6,91.9
-9.713,-44.582,374.5,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,323.3,158.5
-10.969,-47.866,330.2,1,1,2015-10-18, 16:50,A,83,5.0       ,312.5,15.1
-10.968,-47.857,336.8,1,1,2015-10-18, 16:50,A,88,5.0       ,314.4,26.6
-10.943,-47.684,327.8,1,1,2015-10-18, 16:50,A,44,5.0       ,313.8,8.9
-10.925,-47.557,328.7,1,1,2015-10-18, 16:50,A,82,5.0       ,312.1,12.8
-10.924,-47.548,328.4,1,1,2015-10-18, 16:50,A,81,5.0       ,311.8,11.7
-10.942,-47.614,333.4,1,1,2015-10-18, 16:50,A,85,5.0       ,312.8,18.2
-10.921,-47.403,332.1,1,1,2015-10-18, 16:50,A,66,5.0       ,316.2,12.2
-10.92,-47.394,335.9,1,1,2015-10-18, 16:50,A,78,5.0       ,314.4,17.6
-10.593,-45.192,341.2,1.2,1.1,2015-10-18, 16:50,A,84,5.0       ,319.5,26.5
-10.592,-45.181,341.2,1.2,1.1,2015-10-18, 16:50,A,90,5.0       ,322,27.6
-10.59,-45.171,338.5,1.2,1.1,2015-10-18, 16:50,A,74,5.0       ,322,22.1
-12.211,-57.674,316.4,4.4,1.9,2015-10-18, 16:50,A,34,5.0       ,295.5,71.7
-11.868,-54.598,330.2,2.5,1.5,2015-10-18, 16:50,A,83,5.0       ,302.7,96.4
-11.059,-48.306,328.8,1,1,2015-10-18, 16:50,A,72,5.0       ,312.1,16.1
-10.998,-47.875,338.3,1,1,2015-10-18, 16:50,A,89,5.0       ,310.7,27.5
-10.986,-47.793,332.5,1,1,2015-10-18, 16:50,A,74,5.0       ,315.8,15.5
-10.601,-45.18,343.3,1.2,1.1,2015-10-18, 16:50,A,80,5.0       ,321.6,32.3
-10.6,-45.169,338.3,1.2,1.1,2015-10-18, 16:50,A,32,5.0       ,320.6,20.5
-10.996,-47.801,336.3,1,1,2015-10-18, 16:50,A,63,5.0       ,314.6,22.9
-10.995,-47.791,351.4,1,1,2015-10-18, 16:50,A,96,5.0       ,319.1,52.2
-10.98,-47.682,334.7,1,1,2015-10-18, 16:50,A,83,5.0       ,317.9,18.8
-11.555,-51.86,330.1,1.5,1.2,2015-10-18, 16:50,A,65,5.0       ,312.9,35.9
-11.005,-47.799,343.3,1,1,2015-10-18, 16:50,A,92,5.0       ,312,37.2
-11.004,-47.79,331.6,1,1,2015-10-18, 16:50,A,52,5.0       ,314.4,16.1
-10.989,-47.681,345.9,1,1,2015-10-18, 16:50,A,93,5.0       ,318.6,38.6
-10.987,-47.672,359.8,1,1,2015-10-18, 16:50,A,99,5.0       ,320.4,70.4
-10.587,-44.617,360.1,1.2,1.1,2015-10-18, 16:50,A,100,5.0       ,324.3,92.2
-10.586,-44.606,333.6,1.2,1.1,2015-10-18, 16:50,A,86,5.0       ,321.4,13.1
-12.274,-57.578,319.2,4.3,1.9,2015-10-18, 16:50,A,59,5.0       ,296.1,94.6
-10.667,-45.065,362.1,1.2,1.1,2015-10-18, 16:50,A,100,5.0       ,322.4,90.4
-11.112,-47.963,335.2,1,1,2015-10-18, 16:50,A,87,5.0       ,317.3,17.8
-11.111,-47.954,370.7,1,1,2015-10-18, 16:50,A,100,5.0       ,321,104.2
-11.109,-47.945,347.6,1,1,2015-10-18, 16:50,A,94,5.0       ,317.1,42.6
-11.121,-47.962,336.3,1,1,2015-10-18, 16:50,A,87,5.0       ,314.5,19.8
-11.12,-47.953,356.4,1,1,2015-10-18, 16:50,A,98,5.0       ,316.5,62.6
-11.118,-47.944,344,1,1,2015-10-18, 16:50,A,92,5.0       ,315.3,35.9
-11.077,-47.652,328.8,1,1,2015-10-18, 16:50,A,48,5.0       ,312.8,11.4
-11.076,-47.643,338.5,1,1,2015-10-18, 16:50,A,89,5.0       ,312.4,26.7
-11.304,-49.204,345.5,1.1,1,2015-10-18, 16:50,A,93,5.0       ,309.2,47.7
-11.086,-47.651,330.3,1,1,2015-10-18, 16:50,A,41,5.0       ,312.7,13.2
-11.131,-47.904,328.8,1,1,2015-10-18, 16:50,A,82,5.0       ,313.9,13.2
-11.101,-47.63,331.4,1,1,2015-10-18, 16:50,A,72,5.0       ,311.8,15.1
-10.615,-44.33,328.9,1.3,1.1,2015-10-18, 16:50,A,59,5.0       ,311.5,21
-11.551,-50.801,334.9,1.3,1.1,2015-10-18, 16:50,A,56,5.0       ,308.2,24.9
-10.625,-44.329,394.5,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,335.2,303.4
-10.623,-44.317,396.1,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,325.6,312.1
-11.561,-50.8,342.9,1.3,1.1,2015-10-18, 16:50,A,90,5.0       ,312.9,43.3
-11.56,-50.788,339.9,1.3,1.1,2015-10-18, 16:50,A,79,5.0       ,312.6,37.6
-11.512,-50.439,360.9,1.2,1.1,2015-10-18, 16:50,A,100,5.0       ,315.3,101.9
-11.511,-50.428,370,1.2,1.1,2015-10-18, 16:50,A,100,5.0       ,317.1,135.5
-10.725,-44.924,335.3,1.2,1.1,2015-10-18, 16:50,A,87,5.0       ,317.6,22.9
-10.635,-44.327,359.5,1.3,1.1,2015-10-18, 16:50,A,97,5.0       ,332.1,102.6
-10.633,-44.315,394.7,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,328.9,296.4
-11.558,-50.795,366.3,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,312.1,129.5
-11.511,-50.434,393.4,1.2,1.1,2015-10-18, 16:50,A,100,5.0       ,317.3,276.4
-11.51,-50.423,347.8,1.2,1.1,2015-10-18, 16:50,A,90,5.0       ,314.9,53.6
-10.727,-44.929,338.7,1.2,1.1,2015-10-18, 16:50,A,89,5.0       ,317.2,29
-10.725,-44.918,340.5,1.2,1.1,2015-10-18, 16:50,A,90,5.0       ,317.4,32.9
-10.634,-44.334,344.1,1.3,1.1,2015-10-18, 16:50,A,76,5.0       ,322.5,49.2
-10.632,-44.322,402.3,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,337.2,359.4
-10.63,-44.31,385.8,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,318.7,232.3
-11.521,-50.433,377.2,1.2,1.1,2015-10-18, 16:50,A,100,5.0       ,314.9,179.3
-11.52,-50.421,367.5,1.2,1.1,2015-10-18, 16:50,A,100,5.0       ,316.2,126.1
-11.242,-48.371,329.7,1,1,2015-10-18, 16:50,A,72,5.0       ,315.4,11.7
-10.786,-45.247,340.5,1.1,1.1,2015-10-18, 16:50,A,49,5.0       ,320,21.6
-10.784,-45.236,350.8,1.1,1.1,2015-10-18, 16:50,A,94,5.0       ,322.8,48.4
-10.735,-44.916,330.9,1.2,1.1,2015-10-18, 16:50,A,72,5.0       ,317.8,12.8
-10.642,-44.32,384.8,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,332.4,226.3
-10.641,-44.308,409,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,328.4,417.3
-10.639,-44.297,377.2,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,319,180.5
-11.631,-51.199,353.8,1.4,1.2,2015-10-18, 16:50,A,97,5.0       ,311.4,92.1
-11.63,-51.186,336.3,1.4,1.2,2015-10-18, 16:50,A,87,5.0       ,311.4,32.7
-11.53,-50.42,352.7,1.2,1.1,2015-10-18, 16:50,A,91,5.0       ,311.3,71.3
-11.528,-50.408,340.7,1.2,1.1,2015-10-18, 16:50,A,69,5.0       ,315.2,32.2
-10.795,-45.245,341.3,1.1,1.1,2015-10-18, 16:50,A,81,5.0       ,321.9,24.8
-10.794,-45.234,361.3,1.1,1.1,2015-10-18, 16:50,A,100,5.0       ,325.4,83
-10.665,-44.4,364.8,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,321.3,123.3
-10.663,-44.389,384.5,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,320.2,226.2
-10.653,-44.319,337.2,1.3,1.1,2015-10-18, 16:50,A,64,5.0       ,316.6,23.8
-10.651,-44.307,368.2,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,322.3,132.8
-10.649,-44.295,368.1,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,320,132.8
-11.609,-50.948,340.3,1.3,1.1,2015-10-18, 16:50,A,86,5.0       ,311,36.6
-10.697,-44.537,354.6,1.3,1.1,2015-10-18, 16:50,A,90,5.0       ,324.3,67
-10.675,-44.399,344.1,1.3,1.1,2015-10-18, 16:50,A,92,5.0       ,322.3,48.4
-10.674,-44.387,361.1,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,322.5,106.4
-11.545,-50.383,351.2,1.2,1.1,2015-10-18, 16:50,A,94,5.0       ,313.9,66.7
-11.167,-47.642,327.7,1,1,2015-10-18, 16:50,A,81,5.0       ,311.7,14.5
-11.166,-47.633,330.8,1,1,2015-10-18, 16:50,A,83,5.0       ,311.1,18.5
-10.734,-44.715,337.4,1.2,1.1,2015-10-18, 16:50,A,59,5.0       ,317.5,30.5
-10.733,-44.704,343.2,1.2,1.1,2015-10-18, 16:50,A,92,5.0       ,318.6,46.1
-10.707,-44.535,354,1.3,1.1,2015-10-18, 16:50,A,97,5.0       ,324.2,66.6
-10.685,-44.397,335.1,1.3,1.1,2015-10-18, 16:50,A,87,5.0       ,319.8,26
-12.44,-57.637,316.1,4.4,1.9,2015-10-18, 16:50,A,19,5.0       ,295.8,54.2
-12.054,-54.29,320.7,2.4,1.5,2015-10-18, 16:50,A,51,5.0       ,304,40.9
-11.182,-47.686,325.2,1,1,2015-10-18, 16:50,A,72,5.0       ,312.4,11
-11.181,-47.677,333.3,1,1,2015-10-18, 16:50,A,85,5.0       ,312.4,23
-10.742,-44.702,364.5,1.2,1.1,2015-10-18, 16:50,A,0,5.0       ,318.1,104.1
-11.197,-47.721,351.9,1,1,2015-10-18, 16:50,A,96,5.0       ,311,59.4
-11.164,-47.494,326.7,1,1,2015-10-18, 16:50,A,57,5.0       ,312,8.4
-10.807,-45.059,345.3,1.2,1.1,2015-10-18, 16:50,A,68,5.0       ,319.6,37.6
-10.756,-44.723,383.1,1.2,1.1,2015-10-18, 16:50,A,65,5.0       ,331.6,187
-10.754,-44.712,395.3,1.2,1.1,2015-10-18, 16:50,A,83,5.0       ,331.1,265.1
-10.752,-44.701,379,1.2,1.1,2015-10-18, 16:50,A,72,5.0       ,322.6,168.6
-10.819,-45.079,349.1,1.2,1.1,2015-10-18, 16:50,A,64,5.0       ,323.4,46.3
-10.818,-45.068,356.7,1.2,1.1,2015-10-18, 16:50,A,92,5.0       ,325.1,66.3
-10.816,-45.058,358.6,1.2,1.1,2015-10-18, 16:50,A,99,5.0       ,324.7,73.8
-10.766,-44.721,430.1,1.2,1.1,2015-10-18, 16:50,A,100,5.0       ,400.1,608.2
-10.764,-44.71,417.4,1.2,1.1,2015-10-18, 16:50,A,52,5.0       ,400.1,464.5
-10.762,-44.699,385.9,1.2,1.1,2015-10-18, 16:50,A,100,5.0       ,319.9,215.6
-10.721,-44.427,355.3,1.3,1.1,2015-10-18, 16:50,A,98,5.0       ,320.2,79.7
-10.719,-44.415,350.5,1.3,1.1,2015-10-18, 16:50,A,95,5.0       ,321.1,63.9
-10.717,-44.404,367.6,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,322.7,130.7
-10.868,-45.339,331.8,1.1,1.1,2015-10-18, 16:50,A,55,5.0       ,313.6,14.5
-10.867,-45.329,339.4,1.1,1.1,2015-10-18, 16:50,A,89,5.0       ,315,30.3
-10.777,-44.731,397.4,1.2,1.1,2015-10-18, 16:50,A,100,5.0       ,334.6,276.7
-10.775,-44.72,422.7,1.2,1.1,2015-10-18, 16:50,A,90,5.0       ,400.1,506.6
-10.671,-44.032,342.3,1.4,1.2,2015-10-18, 16:50,A,91,5.0       ,320,45.3
-12.514,-57.671,346.2,4.4,1.9,2015-10-18, 16:50,A,93,5.0       ,295.9,448.8
-12.51,-57.63,328.9,4.4,1.9,2015-10-18, 16:50,A,57,5.0       ,295.5,192.2
-10.876,-45.328,352.4,1.1,1.1,2015-10-18, 16:50,A,96,5.0       ,320.6,60.4
-10.875,-45.317,346.3,1.1,1.1,2015-10-18, 16:50,A,82,5.0       ,318.4,42.9
-10.873,-45.307,370.5,1.1,1.1,2015-10-18, 16:50,A,100,5.0       ,318.9,121.1
-11.364,-48.652,334.4,1,1,2015-10-18, 16:50,A,86,5.0       ,313.7,22.1
-10.88,-45.32,357.1,1.1,1.1,2015-10-18, 16:50,A,87,5.0       ,321,69.2
-10.879,-45.31,368.4,1.1,1.1,2015-10-18, 16:50,A,100,5.0       ,321.9,104.8
-10.877,-45.3,399.7,1.1,1.1,2015-10-18, 16:50,A,100,5.0       ,320.5,271.3
-10.843,-45.079,341.8,1.2,1.1,2015-10-18, 16:50,A,28,5.0       ,322.9,27.6
-10.737,-44.394,337,1.3,1.1,2015-10-18, 16:50,A,42,5.0       ,320.5,23.9
-10.888,-45.308,341.6,1.1,1.1,2015-10-18, 16:50,A,59,5.0       ,323.9,27.8
-10.886,-45.298,362.1,1.1,1.1,2015-10-18, 16:50,A,100,5.0       ,321.7,84.4
-10.73,-44.287,339.2,1.3,1.1,2015-10-18, 16:50,A,89,5.0       ,319,32.1
-11.2,-47.352,334.5,1,1,2015-10-18, 16:50,A,46,5.0       ,309.7,20.5
-10.896,-45.297,360.3,1.1,1.1,2015-10-18, 16:50,A,100,5.0       ,324.4,74.3
-10.894,-45.286,349.4,1.1,1.1,2015-10-18, 16:50,A,75,5.0       ,316.6,44.1
-11.271,-47.788,332.6,1,1,2015-10-18, 16:50,A,51,5.0       ,312.7,16.3
-11.207,-47.341,333.9,1,1,2015-10-18, 16:50,A,30,5.0       ,308,20.6
-10.906,-45.295,386.7,1.1,1.1,2015-10-18, 16:50,A,100,5.0       ,333.8,183.5
-10.904,-45.285,428.1,1.1,1.1,2015-10-18, 16:50,A,100,5.0       ,332.8,517.8
-12.516,-57.662,374.6,4.4,1.9,2015-10-18, 16:50,A,100,5.0       ,296.7,1132.7
-10.915,-45.293,377.3,1.1,1.1,2015-10-18, 16:50,A,100,5.0       ,331.3,138
-10.913,-45.283,394.4,1.1,1.1,2015-10-18, 16:50,A,100,5.0       ,334.5,232.1
-10.762,-44.293,333.9,1.3,1.1,2015-10-18, 16:50,A,72,5.0       ,317.3,22.7
-12.533,-57.66,385.1,4.4,1.9,2015-10-18, 16:50,A,100,5.0       ,298.5,1483.3
-12.529,-57.62,342.5,4.4,1.9,2015-10-18, 16:50,A,91,5.0       ,296.1,376.4
-11.279,-47.712,332.9,1,1,2015-10-18, 16:50,A,71,5.0       ,313.9,16.7
-11.268,-47.639,327.1,1,1,2015-10-18, 16:50,A,75,5.0       ,308.8,14
-11.255,-47.548,332.6,1,1,2015-10-18, 16:50,A,62,5.0       ,315.2,15
-11.251,-47.521,331.8,1,1,2015-10-18, 16:50,A,33,5.0       ,316.1,12.8
-11.25,-47.512,332.2,1,1,2015-10-18, 16:50,A,50,5.0       ,312.8,14.3
-10.923,-45.282,344.1,1.1,1.1,2015-10-18, 16:50,A,61,5.0       ,325.6,26.9
-11.685,-50.59,338.2,1.3,1.1,2015-10-18, 16:50,A,49,5.0       ,311.4,28.4
-11.427,-48.701,328.7,1,1,2015-10-18, 16:50,A,72,5.0       ,311.2,14
-11.421,-48.654,334.9,1,1,2015-10-18, 16:50,A,72,5.0       ,314.7,22.6
-11.419,-48.645,337.9,1,1,2015-10-18, 16:50,A,76,5.0       ,316.1,25.7
-11.277,-47.638,337.9,1,1,2015-10-18, 16:50,A,88,5.0       ,310.2,29.6
-11.161,-46.637,374.4,1,1,2015-10-18, 16:50,A,87,5.0       ,322.8,117
-10.89,-44.796,336.6,1.2,1.1,2015-10-18, 16:50,A,71,5.0       ,316.9,27.4
-10.888,-44.785,340.8,1.2,1.1,2015-10-18, 16:50,A,90,5.0       ,316,36.1
-12.533,-57.656,384.6,4.4,1.9,2015-10-18, 16:50,A,100,5.0       ,298.7,1466.7
-12.529,-57.616,334.4,4.4,1.9,2015-10-18, 16:50,A,45,5.0       ,296.2,253.1
-10.89,-44.791,355.8,1.2,1.1,2015-10-18, 16:50,A,98,5.0       ,317.1,79.3
-10.9,-44.789,346.8,1.2,1.1,2015-10-18, 16:50,A,94,5.0       ,317.2,53
-10.898,-44.778,332.8,1.2,1.1,2015-10-18, 16:50,A,38,5.0       ,317,16.9
-10.879,-44.656,360.8,1.2,1.1,2015-10-18, 16:50,A,100,5.0       ,321.6,94.3
-10.877,-44.645,391.8,1.2,1.1,2015-10-18, 16:50,A,100,5.0       ,327.5,253.7
-10.889,-44.655,336.7,1.2,1.1,2015-10-18, 16:50,A,85,5.0       ,318.8,24
-10.887,-44.643,377.8,1.2,1.1,2015-10-18, 16:50,A,100,5.0       ,326.2,172.8
-10.885,-44.632,335.6,1.2,1.1,2015-10-18, 16:50,A,79,5.0       ,319.5,21.7
-11.496,-48.744,329.3,1,1,2015-10-18, 16:50,A,76,5.0       ,315.9,13.5
-11.495,-48.734,326,1,1,2015-10-18, 16:50,A,56,5.0       ,311.6,9.6
-11.365,-47.805,328.3,1,1,2015-10-18, 16:50,A,81,5.0       ,311.7,13
-11.396,-47.96,331.6,1,1,2015-10-18, 16:50,A,79,5.0       ,318.1,13.9
-11.096,-45.895,353.8,1.1,1,2015-10-18, 16:50,A,97,5.0       ,319.4,58.3
-11.095,-45.885,337.1,1.1,1,2015-10-18, 16:50,A,88,5.0       ,319.3,20.9
-10.997,-45.232,347.2,1.1,1.1,2015-10-18, 16:50,A,94,5.0       ,325.8,38
-10.705,-43.34,358.8,1.5,1.2,2015-10-18, 16:50,A,99,5.0       ,319.3,113.1
-10.702,-43.327,336.4,1.5,1.2,2015-10-18, 16:50,A,30,5.0       ,316.8,24.1
-12.557,-57.065,315,4,1.9,2015-10-18, 16:50,A,63,5.0       ,299.7,65.8
-11.891,-51.538,330,1.5,1.2,2015-10-18, 16:50,A,68,5.0       ,306.2,31.4
-10.835,-44.105,374.2,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,326.5,163.8
-10.833,-44.093,362.8,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,323.4,108.7
-10.715,-43.338,361,1.5,1.2,2015-10-18, 16:50,A,100,5.0       ,324.8,122.9
-10.713,-43.325,340.8,1.5,1.2,2015-10-18, 16:50,A,70,5.0       ,319,38.3
-11.903,-51.55,329.4,1.5,1.2,2015-10-18, 16:50,A,82,5.0       ,311.5,29.3
-11.902,-51.536,336.6,1.5,1.2,2015-10-18, 16:50,A,88,5.0       ,311.6,51.1
-10.863,-44.223,345.6,1.3,1.1,2015-10-18, 16:50,A,93,5.0       ,320.4,50.3
-10.901,-44.27,332.5,1.3,1.1,2015-10-18, 16:50,A,17,5.0       ,318.6,14.5
-10.888,-44.188,368.8,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,323.5,134.7
-10.913,-44.28,339.2,1.3,1.1,2015-10-18, 16:50,A,60,5.0       ,319.1,29.5
-10.899,-44.186,348.4,1.3,1.1,2015-10-18, 16:50,A,94,5.0       ,324.8,52.7
-10.897,-44.174,371.9,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,325.3,144.6
-10.895,-44.162,406.3,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,329.5,392.3
-10.927,-44.302,341.5,1.3,1.1,2015-10-18, 16:50,A,91,5.0       ,318.3,39.1
-10.925,-44.291,345.6,1.3,1.1,2015-10-18, 16:50,A,93,5.0       ,318.7,50.2
-10.905,-44.161,350.5,1.3,1.1,2015-10-18, 16:50,A,95,5.0       ,322.6,61.2
-10.915,-44.159,346.6,1.3,1.1,2015-10-18, 16:50,A,93,5.0       ,321.4,48.8
-10.927,-44.169,356.8,1.3,1.1,2015-10-18, 16:50,A,98,5.0       ,321.5,84
-10.925,-44.157,339.8,1.3,1.1,2015-10-18, 16:50,A,90,5.0       ,318.4,30
-12.215,-53.368,324.5,2,1.4,2015-10-18, 16:50,A,47,5.0       ,309.4,45.1
-11.859,-50.519,369.9,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,305.9,155.3
-10.14,-44.708,351.7,1.2,1.1,2015-10-18, 16:50,A,84,5.0       ,318.9,58.8
-11.711,-56.544,314.1,3.6,1.8,2015-10-18, 16:50,A,34,5.0       ,300,49.6
-10.505,-47.071,353,1,1,2015-10-18, 16:50,A,97,5.0       ,316.8,51.1
-10.219,-45.156,341.3,1.2,1.1,2015-10-18, 16:50,A,60,5.0       ,324,22
-10.913,-49.921,347,1.2,1.1,2015-10-18, 16:50,A,94,5.0       ,309.7,51.3
-10.869,-49.592,335.9,1.1,1.1,2015-10-18, 16:50,A,87,5.0       ,313.5,20.7
-10.24,-45.229,440.3,1.2,1.1,2015-10-18, 16:50,A,100,5.0       ,333.9,699.8
-10.239,-45.218,392.4,1.2,1.1,2015-10-18, 16:50,A,100,5.0       ,320.5,237.1
-11.858,-50.507,417,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,316.8,497.5
-11.856,-50.496,363.7,1.3,1.1,2015-10-18, 16:50,A,100,5.0       ,309.5,118.6
-11.855,-50.484,353.4,1.3,1.1,2015-10-18, 16:50,A,97,5.0       ,308.5,76.2
-11.853,-50.473,342.7,1.3,1.1,2015-10-18, 16:50,A,80,5.0       ,311,44.4
-13.249,-47.405,339.2,1,1,2015-10-18, 16:50,A,51,5.0       ,309.7,30.7
-13.109,-46.43,333.7,1,1,2015-10-18, 16:50,A,61,5.0       ,316.8,14.4
-13.816,-51.569,340.2,1.6,1.2,2015-10-18, 16:50,A,90,5.0       ,304,71.9
