latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-4.967,-44.355,321.2,2.2,1.4,2015-12-02, 01:05,T,100,5.0       ,295.3,67.8
-4.873,-43.746,309.7,2,1.4,2015-12-02, 01:05,T,67,5.0       ,297.5,22.1
-4.929,-44.261,310.7,2.2,1.4,2015-12-02, 01:05,T,72,5.0       ,293.7,29.6
-4.931,-44.281,313.7,2.2,1.4,2015-12-02, 01:05,T,83,5.0       ,296,39.1
-4.913,-44.244,311.6,2.1,1.4,2015-12-02, 01:05,T,76,5.0       ,295.2,33.7
-4.918,-44.282,319.9,2.2,1.4,2015-12-02, 01:05,T,99,5.0       ,296.2,60.3
-4.921,-44.302,305.9,2.2,1.4,2015-12-02, 01:05,T,39,5.0       ,295,16
-4.857,-43.911,316.5,2,1.4,2015-12-02, 01:05,T,91,5.0       ,297.5,42.9
-5.09,-45.715,308.6,2.8,1.6,2015-12-02, 01:05,T,37,5.0       ,295.9,33.8
-4.929,-44.266,316.8,2.2,1.4,2015-12-02, 01:05,T,92,5.0       ,294.6,47.6
-4.914,-44.249,307.9,2.1,1.4,2015-12-02, 01:05,T,57,5.0       ,295,23
-4.919,-44.287,321,2.2,1.4,2015-12-02, 01:05,T,100,5.0       ,296.1,62.9
-4.852,-43.899,316.3,2,1.4,2015-12-02, 01:05,T,91,5.0       ,297.6,42.6
-4.855,-43.917,312.8,2,1.4,2015-12-02, 01:05,T,80,5.0       ,297.1,32.3
-4.717,-43.009,319.2,1.7,1.3,2015-12-02, 01:05,T,98,5.0       ,298.4,38.2
-5.088,-45.721,311,2.8,1.6,2015-12-02, 01:05,T,73,5.0       ,295.2,46
-5.067,-45.672,311.7,2.8,1.6,2015-12-02, 01:05,T,76,5.0       ,296.2,46.3
-5.148,-46.394,324.5,3.2,1.7,2015-12-02, 01:05,T,100,5.0       ,296.9,145.4
-5.152,-46.422,323.7,3.2,1.7,2015-12-02, 01:05,T,100,5.0       ,296.4,135.6
-5.133,-46.395,331.5,3.2,1.7,2015-12-02, 01:05,T,100,5.0       ,297.5,199.6
-5.136,-46.424,331.5,3.2,1.7,2015-12-02, 01:05,T,100,5.0       ,296.5,194
-5.054,-45.906,310.8,2.9,1.6,2015-12-02, 01:05,T,22,5.0       ,294.6,39.7
-5.117,-46.397,319.3,3.2,1.7,2015-12-02, 01:05,T,98,5.0       ,295.4,110.7
-5.121,-46.426,310.1,3.2,1.7,2015-12-02, 01:05,T,51,5.0       ,294.3,51.7
-5.029,-45.832,318.6,2.9,1.6,2015-12-02, 01:05,T,96,5.0       ,292.4,81.7
-5.033,-45.857,353,2.9,1.6,2015-12-02, 01:05,T,100,5.0       ,293.2,355.5
-5.136,-46.665,305.3,3.4,1.7,2015-12-02, 01:05,T,25,5.0       ,292.9,33.7
-5.135,-46.402,336.8,3.2,1.7,2015-12-02, 01:05,T,100,5.0       ,298.2,245.5
-11.983,-54.199,326.6,2.4,1.5,2015-12-02, 02:40,T,100,5.0       ,290.1,110.4
-11.966,-54.179,312.9,2.4,1.5,2015-12-02, 02:40,T,80,5.0       ,290.4,54.2
-11.97,-54.202,326.9,2.4,1.5,2015-12-02, 02:40,T,100,5.0       ,290.5,114.3
-11.148,-54.261,306.6,2.5,1.5,2015-12-02, 02:40,T,47,5.0       ,290.9,34.1
-11.154,-54.267,305.8,2.5,1.5,2015-12-02, 02:40,T,37,5.0       ,291,33.5
-10.972,-57.046,306.1,1.5,1.2,2015-12-02, 02:40,T,42,5.0       ,286.3,16.2
-3.207,-54.654,306.4,3.2,1.7,2015-12-02, 02:40,T,45,5.0       ,292.1,41.9
-2.866,-59.221,307.2,1.4,1.2,2015-12-02, 02:40,T,52,5.0       ,295,14
-1.292,-53.443,313.1,4.3,1.9,2015-12-02, 02:40,T,81,5.0       ,289.2,126.8
-1.247,-53.606,306.1,4.2,1.9,2015-12-02, 02:40,T,41,5.0       ,288.4,67.8
-1.29,-53.448,307.1,4.3,1.9,2015-12-02, 02:40,T,51,5.0       ,289.6,75.1
4.872,-70.742,311.6,2,1.4,2015-12-02, 02:45,T,75,5.0       ,286.5,43.4
9.616,-63.72,315.9,1.1,1.1,2015-12-02, 02:45,T,89,5.0       ,288.3,21
9.615,-63.73,312.9,1.1,1.1,2015-12-02, 02:45,T,80,5.0       ,289.7,16.8
9.652,-63.527,305.4,1.1,1.1,2015-12-02, 02:45,T,28,5.0       ,284.4,13.3
9.626,-63.722,320.3,1.1,1.1,2015-12-02, 02:45,T,100,5.0       ,286.6,27.4
9.624,-63.732,318.2,1.1,1.1,2015-12-02, 02:45,T,95,5.0       ,287.3,24
9.649,-63.621,345,1.1,1.1,2015-12-02, 02:45,T,100,5.0       ,287.2,76.3
9.648,-63.631,328.1,1.1,1.1,2015-12-02, 02:45,T,100,5.0       ,283.8,42.3
9.705,-63.53,310.7,1.1,1.1,2015-12-02, 02:45,T,72,5.0       ,279,19.4
9.733,-63.47,322,1.2,1.1,2015-12-02, 02:45,T,100,5.0       ,283.9,33.4
9.731,-63.48,315.2,1.2,1.1,2015-12-02, 02:45,T,87,5.0       ,284.1,23.8
9.742,-63.471,314,1.2,1.1,2015-12-02, 02:45,T,84,5.0       ,283.2,22.7
11.741,-70.204,306.5,1.4,1.2,2015-12-02, 02:45,T,46,5.0       ,279.4,19.6
-38.533,-72.655,308,1.7,1.3,2015-12-02, 04:10,T,58,5.0       ,288.9,30.9
-38.527,-72.663,311.9,1.7,1.3,2015-12-02, 04:10,T,77,5.0       ,289.2,38.3
-2.241,-46.807,305.1,3.9,1.8,2015-12-02, 04:00,A,17,5.0       ,291,51.8
-2.376,-46.318,305.9,3.6,1.8,2015-12-02, 04:00,A,39,5.0       ,291.2,57.1
-2.474,-47.079,313.6,4.1,1.9,2015-12-02, 04:00,A,83,5.0       ,290.4,120.3
-2.476,-47.087,309.6,4.1,1.9,2015-12-02, 04:00,A,67,5.0       ,290.2,86.6
-2.481,-47.051,307.3,4.1,1.9,2015-12-02, 04:00,A,53,5.0       ,290.4,68.7
-3.607,-43.337,308.4,2,1.4,2015-12-02, 04:00,A,61,5.0       ,293.9,25.7
-3.393,-45.551,305.8,3,1.6,2015-12-02, 04:00,A,18,5.0       ,291.6,39.6
-3.408,-45.553,310.2,3,1.6,2015-12-02, 04:00,A,57,5.0       ,291.9,57.5
-3.412,-45.527,305.4,3,1.6,2015-12-02, 04:00,A,14,5.0       ,292,35.6
-3.422,-45.556,311.5,3,1.6,2015-12-02, 04:00,A,64,5.0       ,292,63.3
-3.37,-46.094,313.9,3.3,1.7,2015-12-02, 04:00,A,83,5.0       ,292.5,89.5
-3.145,-47.786,327.4,4.5,2,2015-12-02, 04:00,A,100,5.0       ,286.9,297.1
-3.151,-47.746,339.7,4.5,2,2015-12-02, 04:00,A,100,5.0       ,288.8,458.4
-3.364,-46.1,309.3,3.3,1.7,2015-12-02, 04:00,A,65,5.0       ,292.3,62.5
-3.143,-47.794,313.6,4.5,2,2015-12-02, 04:00,A,77,5.0       ,286.2,148.7
-3.15,-47.753,347.5,4.5,2,2015-12-02, 04:00,A,100,5.0       ,288.3,592.7
-3.161,-47.796,312,4.5,2,2015-12-02, 04:00,A,77,5.0       ,283.8,136.4
-3.167,-47.756,333.4,4.5,2,2015-12-02, 04:00,A,100,5.0       ,287.4,365.8
-3.17,-47.761,324,4.5,2,2015-12-02, 04:00,A,100,5.0       ,286.7,250.1
-3.676,-44.915,305.2,2.6,1.6,2015-12-02, 04:00,A,24,5.0       ,292.7,33.2
-5.266,-36.188,305.4,1.1,1,2015-12-02, 04:00,A,29,5.0       ,294.3,8.4
-3.783,-47.648,307.2,4.3,1.9,2015-12-02, 04:00,A,52,5.0       ,291.5,75.8
-4.179,-45.172,308.7,2.7,1.6,2015-12-02, 04:00,A,60,5.0       ,293.8,43.4
-4.41,-43.645,310.6,2,1.4,2015-12-02, 04:00,A,71,5.0       ,294.8,32
-4.4,-43.649,309.4,2,1.4,2015-12-02, 04:00,A,66,5.0       ,294.8,29.2
-4.184,-45.177,306,2.7,1.6,2015-12-02, 04:00,A,40,5.0       ,293.7,34.1
-4.202,-45.156,310,2.7,1.6,2015-12-02, 04:00,A,68,5.0       ,293.9,47
-4.052,-46.664,314.9,3.6,1.8,2015-12-02, 04:00,A,87,5.0       ,293,95.8
-4.058,-46.632,318.6,3.6,1.8,2015-12-02, 04:00,A,96,5.0       ,293.4,124
-4.15,-46.152,306.8,3.2,1.7,2015-12-02, 04:00,A,49,5.0       ,293.3,46.3
-4.043,-46.93,322.7,3.8,1.8,2015-12-02, 04:00,A,100,5.0       ,292.4,164.5
-4.059,-46.933,306.5,3.8,1.8,2015-12-02, 04:00,A,29,5.0       ,292,47
-4.052,-46.936,322.9,3.8,1.8,2015-12-02, 04:00,A,100,5.0       ,292.3,162.3
-4.364,-46.052,305.9,3.2,1.7,2015-12-02, 04:00,A,24,5.0       ,293.4,36.2
-4.396,-45.944,313,3.1,1.7,2015-12-02, 04:00,A,80,5.0       ,294.2,71.4
-4.363,-46.056,305.8,3.2,1.7,2015-12-02, 04:00,A,7,5.0       ,293.4,33.6
-4.396,-45.949,313.2,3.1,1.7,2015-12-02, 04:00,A,81,5.0       ,294.1,73.8
-4.607,-45.002,306.4,2.6,1.5,2015-12-02, 04:00,A,45,5.0       ,294.5,32.9
-4.205,-48.204,306.1,4.7,2,2015-12-02, 04:00,A,42,5.0       ,288.9,74.4
-4.511,-47.07,305.9,3.8,1.8,2015-12-02, 04:00,A,39,5.0       ,292.4,54.6
-4.516,-47.079,306.6,3.8,1.8,2015-12-02, 04:00,A,47,5.0       ,292.5,61.3
-4.7,-46.335,310.3,3.3,1.7,2015-12-02, 04:00,A,70,5.0       ,294.3,62
-5.133,-43.552,312.2,1.9,1.4,2015-12-02, 04:00,A,78,5.0       ,295.8,32.6
-4.654,-46.733,322.2,3.5,1.8,2015-12-02, 04:00,A,100,5.0       ,293.7,148
-4.659,-46.701,305.4,3.5,1.8,2015-12-02, 04:00,A,7,5.0       ,293.2,37.7
-4.711,-46.367,312.9,3.3,1.7,2015-12-02, 04:00,A,80,5.0       ,294.5,74.7
-4.716,-46.337,321.5,3.3,1.7,2015-12-02, 04:00,A,100,5.0       ,294.9,129.7
-5.137,-43.558,307.7,1.9,1.4,2015-12-02, 04:00,A,56,5.0       ,295.5,20.9
-4.698,-46.34,306.7,3.3,1.7,2015-12-02, 04:00,A,24,5.0       ,294.1,40.9
-4.749,-46.03,305.3,3.1,1.7,2015-12-02, 04:00,A,26,5.0       ,294.3,35.1
-4.649,-46.737,317.4,3.5,1.8,2015-12-02, 04:00,A,93,5.0       ,293.7,113.3
-4.209,-48.21,312.5,4.3,1.9,2015-12-02, 01:05,T,79,5.0       ,292.8,102
-4.022,-47.047,310.7,3.5,1.8,2015-12-02, 01:05,T,58,5.0       ,294.1,58.6
-4.133,-48.03,316.2,4.2,1.9,2015-12-02, 01:05,T,90,5.0       ,292.9,131.6
-4.196,-48.139,306.4,4.3,1.9,2015-12-02, 01:05,T,5,5.0       ,292.8,52.9
-4.201,-48.177,308.9,4.3,1.9,2015-12-02, 01:05,T,45,5.0       ,292.8,69.5
-4.207,-48.215,313.8,4.3,1.9,2015-12-02, 01:05,T,78,5.0       ,292.8,109.8
-4.012,-47.053,307.8,3.5,1.8,2015-12-02, 01:05,T,33,5.0       ,293.6,44.5
-4.147,-48.032,306.7,4.2,1.9,2015-12-02, 01:05,T,48,5.0       ,292.6,60.8
-4.13,-48.035,312.9,4.2,1.9,2015-12-02, 01:05,T,80,5.0       ,292.6,102.4
-3.912,-46.672,308.9,3.2,1.7,2015-12-02, 01:05,T,20,5.0       ,294.3,38.1
-4.086,-47.966,305.5,4.1,1.9,2015-12-02, 01:05,T,20,5.0       ,293.3,45.5
-3.867,-46.562,307,3.2,1.7,2015-12-02, 01:05,T,32,5.0       ,293.7,30.2
-3.841,-46.481,307.4,3.1,1.7,2015-12-02, 01:05,T,54,5.0       ,293.7,35.7
-3.844,-46.509,308,3.1,1.7,2015-12-02, 01:05,T,58,5.0       ,293.8,36.6
-4.082,-47.973,306.1,4.1,1.9,2015-12-02, 01:05,T,28,5.0       ,293.1,49.5
-3.523,-44.118,306.5,2,1.4,2015-12-02, 01:05,T,46,5.0       ,294.8,18
-3.842,-46.488,311.1,3.1,1.7,2015-12-02, 01:05,T,73,5.0       ,293.8,54.3
-3.926,-47.745,305.8,3.9,1.8,2015-12-02, 01:05,T,37,5.0       ,293.7,53.1
-3.787,-46.973,308.3,3.4,1.7,2015-12-02, 01:05,T,60,5.0       ,293.9,44.4
-3.791,-47.003,305.5,3.4,1.7,2015-12-02, 01:05,T,22,5.0       ,293.8,30.3
-3.769,-47.195,309.8,3.5,1.8,2015-12-02, 01:05,T,67,5.0       ,294.2,52.1
-3.753,-47.197,308.2,3.5,1.8,2015-12-02, 01:05,T,52,5.0       ,293.9,41.9
-3.755,-47.17,307.9,3.5,1.8,2015-12-02, 01:05,T,58,5.0       ,294,43.1
-3.76,-47.202,314.5,3.5,1.8,2015-12-02, 01:05,T,85,5.0       ,294.1,84.3
-3.786,-47.63,305.3,3.8,1.8,2015-12-02, 01:05,T,27,5.0       ,293,49
-3.791,-47.665,307,3.8,1.8,2015-12-02, 01:05,T,51,5.0       ,292.9,58.6
-3.431,-45.558,354.5,2.6,1.5,2015-12-02, 01:05,T,100,5.0       ,294.8,317.4
-3.434,-45.581,341,2.6,1.5,2015-12-02, 01:05,T,100,5.0       ,294.2,206.4
-3.704,-47.642,307.1,3.8,1.8,2015-12-02, 01:05,T,27,5.0       ,293.4,52.1
-3.439,-45.562,353.9,2.6,1.5,2015-12-02, 01:05,T,100,5.0       ,295,314.7
-3.442,-45.585,324.8,2.6,1.5,2015-12-02, 01:05,T,100,5.0       ,293.9,106.2
-3.416,-45.496,308,2.5,1.5,2015-12-02, 01:05,T,28,5.0       ,293.6,30.1
-3.419,-45.518,306.7,2.6,1.5,2015-12-02, 01:05,T,17,5.0       ,293.6,25.1
-3.425,-45.564,333.2,2.6,1.5,2015-12-02, 01:05,T,100,5.0       ,294.1,150.4
-3.412,-45.566,324,2.6,1.5,2015-12-02, 01:05,T,100,5.0       ,293.8,94.7
-3.539,-46.492,313.8,3.1,1.7,2015-12-02, 01:05,T,83,5.0       ,294.1,63.5
-3.697,-47.648,306.6,3.8,1.8,2015-12-02, 01:05,T,44,5.0       ,293.5,51.5
-3.398,-45.568,325.3,2.6,1.5,2015-12-02, 01:05,T,100,5.0       ,293.6,104.2
-3.524,-46.494,312.6,3.1,1.7,2015-12-02, 01:05,T,79,5.0       ,294,58.2
-3.509,-46.495,311.3,3.1,1.7,2015-12-02, 01:05,T,74,5.0       ,293.9,52.8
-3.513,-46.523,306.9,3.1,1.7,2015-12-02, 01:05,T,49,5.0       ,293.6,31.4
-3.51,-46.502,313.5,3.1,1.7,2015-12-02, 01:05,T,82,5.0       ,293.9,63.8
-3.429,-46.35,306.1,3,1.6,2015-12-02, 01:05,T,42,5.0       ,293.5,30.8
-3.378,-46.093,309.2,2.8,1.6,2015-12-02, 01:05,T,65,5.0       ,293.5,42
-3.447,-46.596,312.2,3.1,1.7,2015-12-02, 01:05,T,73,5.0       ,293.4,53.9
-3.451,-46.623,307.5,3.1,1.7,2015-12-02, 01:05,T,10,5.0       ,293.4,29.8
-3.455,-46.651,306.8,3.2,1.7,2015-12-02, 01:05,T,9,5.0       ,293.4,27.9
-3.432,-46.598,308.8,3.1,1.7,2015-12-02, 01:05,T,28,5.0       ,293.2,37.3
-3.436,-46.625,313.6,3.1,1.7,2015-12-02, 01:05,T,83,5.0       ,293.2,61.6
-3.238,-45.368,309.6,2.5,1.5,2015-12-02, 01:05,T,67,5.0       ,294.3,37.2
-15.762,-40.206,305.9,1.6,1.2,2015-12-02, 01:00,T,38,5.0       ,291.3,16.4
-15.563,-39.984,306,1.5,1.2,2015-12-02, 01:00,T,40,5.0       ,290.4,17.1
-14.847,-40.748,320.5,1.6,1.3,2015-12-02, 01:00,T,100,5.0       ,291,51.9
-15.035,-42.415,335.5,2.2,1.4,2015-12-02, 01:00,T,100,5.0       ,291.2,145.5
-15.037,-42.435,323.9,2.2,1.4,2015-12-02, 01:00,T,100,5.0       ,290.6,91.3
-13.717,-44.38,312.2,3,1.6,2015-12-02, 01:00,T,78,5.0       ,293.8,72.1
-10.861,-37.257,336.3,1,1,2015-12-02, 01:00,T,100,5.0       ,289.4,47.3
-10.862,-37.266,327.1,1,1,2015-12-02, 01:00,T,100,5.0       ,289,33.2
-10.699,-37.153,340.9,1,1,2015-12-02, 01:00,T,100,5.0       ,288.7,55.9
-4.352,-46.103,306.8,3,1.6,2015-12-02, 01:05,T,49,5.0       ,294.5,29.2
-3.843,-42.396,317.9,1.5,1.2,2015-12-02, 01:05,T,95,5.0       ,296.1,30.3
-4.214,-45.167,314,2.5,1.5,2015-12-02, 01:05,T,54,5.0       ,295.6,46.6
-4.217,-45.189,327.6,2.5,1.5,2015-12-02, 01:05,T,100,5.0       ,296,110.3
-4.22,-45.211,309.9,2.5,1.5,2015-12-02, 01:05,T,68,5.0       ,295.3,35
-3.832,-42.397,323.6,1.5,1.2,2015-12-02, 01:05,T,100,5.0       ,295.9,43.1
-4.2,-45.169,315.6,2.5,1.5,2015-12-02, 01:05,T,42,5.0       ,295.5,50.3
-4.203,-45.191,316.6,2.5,1.5,2015-12-02, 01:05,T,44,5.0       ,295.6,54
-3.838,-42.389,321.1,1.5,1.2,2015-12-02, 01:05,T,100,5.0       ,296.2,37.3
-3.84,-42.403,320.8,1.5,1.2,2015-12-02, 01:05,T,100,5.0       ,296,36.7
-4.358,-46.054,315.8,2.9,1.6,2015-12-02, 01:05,T,89,5.0       ,294.3,72.3
-4.362,-46.08,308.7,2.9,1.6,2015-12-02, 01:05,T,62,5.0       ,294.4,36.6
-4.443,-46.661,308.5,3.3,1.7,2015-12-02, 01:05,T,16,5.0       ,294.1,43.5
-4.223,-45.195,323,2.5,1.5,2015-12-02, 01:05,T,100,5.0       ,295.8,85.5
-4.347,-46.083,320.1,2.9,1.6,2015-12-02, 01:05,T,100,5.0       ,294.6,93.8
-4.204,-45.153,315.4,2.5,1.5,2015-12-02, 01:05,T,61,5.0       ,295.6,52.3
-4.207,-45.175,323.3,2.5,1.5,2015-12-02, 01:05,T,100,5.0       ,295.8,85.5
-4.21,-45.197,320.5,2.5,1.5,2015-12-02, 01:05,T,88,5.0       ,295.7,72.8
-4.18,-45.178,311.2,2.5,1.5,2015-12-02, 01:05,T,74,5.0       ,295.5,40.2
