latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-11.763,-44.284,308,1.3,1.1,2015-10-16, 01:45,T,58,5.0       ,296.3,13.7
-11.753,-44.286,308.7,1.3,1.1,2015-10-16, 01:45,T,50,5.0       ,295.9,13.9
-11.718,-44.459,306.2,1.2,1.1,2015-10-16, 01:45,T,43,5.0       ,295.5,9.7
-12.086,-47.35,324,1,1,2015-10-16, 01:45,T,100,5.0       ,296.2,27.4
-12.087,-47.359,321.9,1,1,2015-10-16, 01:45,T,100,5.0       ,295.9,24.1
-12.095,-47.738,310.2,1,1,2015-10-16, 01:45,T,31,5.0       ,283.1,14.6
-11.76,-45.49,308.4,1.1,1,2015-10-16, 01:45,T,61,5.0       ,294.5,12.7
-11.747,-45.462,305.1,1.1,1,2015-10-16, 01:45,T,16,5.0       ,293.3,8.9
-12.819,-54.729,307.1,2.7,1.6,2015-10-16, 01:45,T,52,5.0       ,292.2,43.7
-11.318,-43.85,311.6,1.3,1.2,2015-10-16, 01:45,T,48,5.0       ,297.5,16.7
-12.399,-51.487,308.2,1.5,1.2,2015-10-16, 01:45,T,59,5.0       ,296.1,15.3
-11.308,-43.851,308.3,1.3,1.2,2015-10-16, 01:45,T,29,5.0       ,297,12.7
-11.142,-43.718,311.3,1.4,1.2,2015-10-16, 01:45,T,74,5.0       ,298.2,15.9
-11.135,-43.713,315.1,1.4,1.2,2015-10-16, 01:45,T,87,5.0       ,298.3,22.5
-11.153,-43.902,307.3,1.3,1.1,2015-10-16, 01:45,T,53,5.0       ,295.8,12.3
-11.155,-43.914,310.4,1.3,1.1,2015-10-16, 01:45,T,71,5.0       ,296.9,16.4
-11.165,-44.653,311.1,1.2,1.1,2015-10-16, 01:45,T,74,5.0       ,298.3,14.8
-12.13,-51.611,313.7,1.5,1.2,2015-10-16, 01:45,T,83,5.0       ,296.7,26.4
-12.131,-51.625,327,1.5,1.2,2015-10-16, 01:45,T,100,5.0       ,295.8,57
-11.711,-49.606,312.6,1.1,1.1,2015-10-16, 01:45,T,48,5.0       ,291.1,17.6
-11.712,-49.616,309.4,1.1,1.1,2015-10-16, 01:45,T,21,5.0       ,289,14.7
-11.702,-49.607,309.8,1.1,1.1,2015-10-16, 01:45,T,44,5.0       ,288.6,13.4
-10.907,-44.168,312.9,1.3,1.1,2015-10-16, 01:45,T,58,5.0       ,297.8,16.4
-10.897,-44.17,308.3,1.3,1.1,2015-10-16, 01:45,T,35,5.0       ,297.4,10.2
-10.899,-44.182,313.4,1.3,1.1,2015-10-16, 01:45,T,76,5.0       ,297.8,17
-10.903,-44.206,309.9,1.3,1.1,2015-10-16, 01:45,T,67,5.0       ,298,12.3
-11.944,-51.592,309.3,1.5,1.2,2015-10-16, 01:45,T,54,5.0       ,294,18.7
-11.327,-47.122,308.5,1,1,2015-10-16, 01:45,T,61,5.0       ,295.1,11.9
-12.521,-56.826,316,3.9,1.8,2015-10-16, 01:45,T,90,5.0       ,293.8,131.2
-12.528,-56.795,305.8,3.8,1.8,2015-10-16, 01:45,T,37,5.0       ,293.8,60.1
-12.532,-56.831,309.6,3.9,1.8,2015-10-16, 01:45,T,67,5.0       ,293.8,83.5
-10.854,-44.423,313.5,1.3,1.1,2015-10-16, 01:45,T,82,5.0       ,298.2,17.7
-10.89,-44.795,311.2,1.2,1.1,2015-10-16, 01:45,T,74,5.0       ,297.4,13.7
