latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-13.063,-50.7,313.8,3,1.7,2015-10-11, 01:25,T,83,5.0       ,276.4,88.6
-12.55,-47.626,312.5,1.7,1.3,2015-10-11, 01:25,T,79,5.0       ,293.5,32.6
-12.608,-48.639,307.8,2.1,1.4,2015-10-11, 01:25,T,56,5.0       ,293.9,26.7
-12.366,-47.614,316.5,1.7,1.3,2015-10-11, 01:25,T,91,5.0       ,295,40.6
-12.344,-47.882,308.2,1.8,1.3,2015-10-11, 01:25,T,59,5.0       ,293.6,23.3
-12.346,-47.898,315.5,1.8,1.3,2015-10-11, 01:25,T,88,5.0       ,294.9,40.5
-12.335,-47.9,305.8,1.8,1.3,2015-10-11, 01:25,T,37,5.0       ,293.8,18.1
-11.866,-44.676,310.8,1.1,1.1,2015-10-11, 01:25,T,73,5.0       ,295.6,13.8
-11.885,-44.857,317.8,1.1,1.1,2015-10-11, 01:25,T,94,5.0       ,288.6,23.6
-11.899,-44.96,310.5,1.1,1.1,2015-10-11, 01:25,T,38,5.0       ,295.3,15.6
-11.853,-44.977,306.3,1.1,1.1,2015-10-11, 01:25,T,26,5.0       ,294.3,10.1
-12.403,-49.784,305.3,2.5,1.5,2015-10-11, 01:25,T,28,5.0       ,293.1,28.4
-12.425,-49.905,306.6,2.6,1.5,2015-10-11, 01:25,T,47,5.0       ,292.9,36.4
-11.687,-45.327,326.4,1.2,1.1,2015-10-11, 01:25,T,100,5.0       ,293,39.5
-11.666,-45.335,328.9,1.2,1.1,2015-10-11, 01:25,T,100,5.0       ,297.6,44.5
-11.667,-45.346,352.5,1.2,1.1,2015-10-11, 01:25,T,100,5.0       ,298.6,101.3
-11.657,-45.348,323.4,1.2,1.1,2015-10-11, 01:25,T,100,5.0       ,294.6,34.7
-12.094,-48.799,310.8,2.1,1.4,2015-10-11, 01:25,T,72,5.0       ,295,38.4
-11.19,-42.201,330.9,1,1,2015-10-11, 01:25,T,100,5.0       ,296.2,36.7
-11.191,-42.21,307.5,1,1,2015-10-11, 01:25,T,54,5.0       ,295.7,8.6
-11.539,-44.903,307,1.1,1.1,2015-10-11, 01:25,T,50,5.0       ,294.2,11.9
-11.397,-43.987,312.8,1,1,2015-10-11, 01:25,T,80,5.0       ,296.8,14.3
-12.079,-49.642,305.3,2.4,1.5,2015-10-11, 01:25,T,27,5.0       ,293.7,26.7
-11.771,-48.162,307.6,1.8,1.3,2015-10-11, 01:25,T,55,5.0       ,295.2,22.1
-11.773,-48.179,330.4,1.9,1.3,2015-10-11, 01:25,T,100,5.0       ,294.5,89
-11.761,-48.18,320.3,1.9,1.3,2015-10-11, 01:25,T,100,5.0       ,293.1,55.7
-11.766,-48.169,332.5,1.8,1.3,2015-10-11, 01:25,T,100,5.0       ,295.9,96.5
-11.768,-48.186,326.9,1.9,1.3,2015-10-11, 01:25,T,100,5.0       ,293.2,77.1
-11.589,-47.596,310.2,1.7,1.3,2015-10-11, 01:25,T,70,5.0       ,294.1,23.5
-11.591,-47.612,344.8,1.7,1.3,2015-10-11, 01:25,T,100,5.0       ,296.9,128.4
-11.579,-47.613,309.6,1.7,1.3,2015-10-11, 01:25,T,67,5.0       ,293.9,23.7
-11.034,-43.695,313.9,1,1,2015-10-11, 01:25,T,84,5.0       ,298.4,12.8
-11.036,-43.704,308.3,1,1,2015-10-11, 01:25,T,60,5.0       ,298.2,7.2
-11.188,-44.81,307.9,1.1,1.1,2015-10-11, 01:25,T,57,5.0       ,294.7,10.1
-11.097,-44.42,312.6,1.1,1,2015-10-11, 01:25,T,79,5.0       ,297,14
-11.462,-47.776,313.8,1.7,1.3,2015-10-11, 01:25,T,83,5.0       ,295.4,32.5
-11.048,-44.664,306.5,1.1,1,2015-10-11, 01:25,T,46,5.0       ,295.1,9
-11.038,-44.665,317.1,1.1,1,2015-10-11, 01:25,T,93,5.0       ,294.4,20.8
-11.04,-44.675,317,1.1,1,2015-10-11, 01:25,T,92,5.0       ,294.4,20.8
-10.882,-43.919,307.5,1,1,2015-10-11, 01:25,T,55,5.0       ,296.6,7.7
-10.859,-44.552,309.9,1.1,1,2015-10-11, 01:25,T,68,5.0       ,296.9,11
-10.86,-44.562,311.9,1.1,1,2015-10-11, 01:25,T,77,5.0       ,296.9,13.5
-10.804,-45.072,309.1,1.1,1.1,2015-10-11, 01:25,T,45,5.0       ,280.2,19.1
-11.186,-48.298,333.2,1.9,1.3,2015-10-11, 01:25,T,100,5.0       ,294.7,97.4
-11.174,-48.299,333.2,1.9,1.3,2015-10-11, 01:25,T,100,5.0       ,294.2,98
-10.974,-47.623,313.7,1.6,1.3,2015-10-11, 01:25,T,83,5.0       ,294.3,29.9
-10.976,-47.638,327.5,1.6,1.3,2015-10-11, 01:25,T,100,5.0       ,294.2,64.6
-10.976,-47.629,329,1.6,1.3,2015-10-11, 01:25,T,100,5.0       ,294.7,69.7
-10.978,-47.644,310.5,1.6,1.3,2015-10-11, 01:25,T,71,5.0       ,293.5,24.3
-10.055,-42.368,314,1,1,2015-10-11, 01:25,T,84,5.0       ,296.3,15.1
-10.323,-44.254,310.4,1,1,2015-10-11, 01:25,T,71,5.0       ,296,11.3
-5.079,-47.491,307.7,1.3,1.1,2015-10-11, 01:30,T,56,5.0       ,293.7,14.7
-4.781,-45.446,313,1,1,2015-10-11, 01:30,T,81,5.0       ,295.6,14.3
-4.449,-43.693,322.5,1,1,2015-10-11, 01:30,T,100,5.0       ,297.5,23.1
-4.45,-43.702,313.2,1,1,2015-10-11, 01:30,T,81,5.0       ,297.2,12.3
-4.832,-46.596,306,1.2,1.1,2015-10-11, 01:30,T,40,5.0       ,294.7,9.8
-4.826,-46.768,356.7,1.2,1.1,2015-10-11, 01:30,T,100,5.0       ,299.6,113.7
-4.828,-46.778,316.3,1.2,1.1,2015-10-11, 01:30,T,90,5.0       ,295.7,22.9
-4.642,-45.577,311,1.1,1,2015-10-11, 01:30,T,73,5.0       ,295.8,12.6
-4.644,-45.586,314.3,1.1,1,2015-10-11, 01:30,T,85,5.0       ,295.4,16.4
-2.925,-48.958,324.6,1.6,1.2,2015-10-11, 01:30,T,100,5.0       ,295.1,49.3
-2.927,-48.972,314.2,1.6,1.2,2015-10-11, 01:30,T,85,5.0       ,294.6,25.8
-2.902,-48.968,307,1.6,1.2,2015-10-11, 01:30,T,51,5.0       ,294.8,14.5
-3.247,-51.781,305.8,2.6,1.6,2015-10-11, 01:30,T,14,5.0       ,291.3,27.8
-2.808,-48.692,306.2,1.5,1.2,2015-10-11, 01:30,T,42,5.0       ,294.1,13.4
-3.233,-51.783,321.8,2.6,1.6,2015-10-11, 01:30,T,100,5.0       ,291.4,92.8
-2.672,-47.787,310.1,1.3,1.1,2015-10-11, 01:30,T,69,5.0       ,296.3,14
-2.673,-47.798,308.4,1.3,1.1,2015-10-11, 01:30,T,60,5.0       ,296.2,11.7
-2.661,-47.788,306.1,1.3,1.1,2015-10-11, 01:30,T,42,5.0       ,296.1,8.9
-3.202,-51.763,306,2.6,1.5,2015-10-11, 01:30,T,12,5.0       ,291.2,28.5
-3.227,-51.788,322.7,2.6,1.6,2015-10-11, 01:30,T,100,5.0       ,291.4,100.3
-3.21,-51.767,310.1,2.6,1.5,2015-10-11, 01:30,T,69,5.0       ,291.3,45.2
-2.618,-47.989,318.9,1.3,1.1,2015-10-11, 01:30,T,97,5.0       ,296.2,28.9
-2.61,-48.002,311.9,1.3,1.1,2015-10-11, 01:30,T,77,5.0       ,295.9,17.5
-2.66,-48.52,305.7,1.4,1.2,2015-10-11, 01:30,T,35,5.0       ,293.8,12.2
-2.664,-48.513,306.5,1.4,1.2,2015-10-11, 01:30,T,46,5.0       ,293.9,13.5
-2.886,-50.221,308.6,1.9,1.4,2015-10-11, 01:30,T,61,5.0       ,291.7,29
-2.319,-46.306,306.6,1.1,1,2015-10-11, 01:30,T,47,5.0       ,294.2,9.6
-2.874,-50.223,306,1.9,1.4,2015-10-11, 01:30,T,28,5.0       ,291.6,24.5
-2.714,-49.251,313.5,1.6,1.3,2015-10-11, 01:30,T,82,5.0       ,294.2,28.2
-2.371,-49.82,316,1.8,1.3,2015-10-11, 01:30,T,90,5.0       ,293.9,35.6
-2.373,-49.836,383.6,1.8,1.3,2015-10-11, 01:30,T,100,5.0       ,296.5,407.2
-2.375,-49.852,306.4,1.8,1.3,2015-10-11, 01:30,T,45,5.0       ,293.6,14.5
-2.359,-49.822,322.7,1.8,1.3,2015-10-11, 01:30,T,100,5.0       ,293.8,53.8
-2.361,-49.838,357.8,1.8,1.3,2015-10-11, 01:30,T,100,5.0       ,294.7,205.8
-2.8,-54.364,306.7,4.1,1.9,2015-10-11, 01:30,T,48,5.0       ,290.6,66.4
-4.628,-45.662,309.6,1.1,1,2015-10-11, 01:30,T,67,5.0       ,295.4,11.4
-4.731,-46.458,305.7,1.1,1.1,2015-10-11, 01:30,T,31,5.0       ,295.3,8.5
-4.732,-46.469,305.3,1.1,1.1,2015-10-11, 01:30,T,26,5.0       ,295,8.6
-4.717,-46.429,321,1.1,1.1,2015-10-11, 01:30,T,100,5.0       ,296.6,27.1
-4.781,-46.89,307.2,1.2,1.1,2015-10-11, 01:30,T,53,5.0       ,296.5,10.3
-4.347,-43.879,307.7,1,1,2015-10-11, 01:30,T,56,5.0       ,297.1,6.5
-4.348,-43.888,310.7,1,1,2015-10-11, 01:30,T,72,5.0       ,297.4,9.3
-4.77,-46.88,314.5,1.2,1.1,2015-10-11, 01:30,T,85,5.0       ,296.7,18.7
-4.663,-46.18,305.2,1.1,1.1,2015-10-11, 01:30,T,24,5.0       ,293.8,9.6
-4.627,-46.171,311.2,1.1,1,2015-10-11, 01:30,T,74,5.0       ,295.5,15.5
-4.783,-47.267,307.2,1.3,1.1,2015-10-11, 01:30,T,52,5.0       ,294.5,12.6
-4.799,-47.755,310.9,1.4,1.2,2015-10-11, 01:30,T,73,5.0       ,294.3,19.6
-4.404,-45.123,306.4,1,1,2015-10-11, 01:30,T,45,5.0       ,295.8,6.8
-4.702,-47.952,305.6,1.4,1.2,2015-10-11, 01:30,T,34,5.0       ,294.1,11.2
-4.769,-48.447,306.4,1.5,1.2,2015-10-11, 01:30,T,44,5.0       ,292.6,17.4
-4.489,-46.49,312.6,1.1,1.1,2015-10-11, 01:30,T,79,5.0       ,295,17.4
-4.697,-47.958,307.2,1.4,1.2,2015-10-11, 01:30,T,53,5.0       ,293.9,14.3
-4.69,-48.554,308.1,1.5,1.2,2015-10-11, 01:30,T,59,5.0       ,290.2,21.6
-4.598,-48.456,306.1,1.5,1.2,2015-10-11, 01:30,T,35,5.0       ,289.4,18.3
-4.325,-47.573,306.1,1.3,1.1,2015-10-11, 01:30,T,42,5.0       ,295.8,10.2
-4.21,-46.822,306,1.2,1.1,2015-10-11, 01:30,T,40,5.0       ,294.7,9.9
-4.171,-47.936,305.6,1.4,1.2,2015-10-11, 01:30,T,17,5.0       ,294.4,10.1
-4.173,-47.949,313.9,1.4,1.2,2015-10-11, 01:30,T,84,5.0       ,294.4,22.5
-4.174,-47.961,308.2,1.4,1.2,2015-10-11, 01:30,T,55,5.0       ,294.7,13.2
-4.152,-47.877,322.1,1.4,1.2,2015-10-11, 01:30,T,100,5.0       ,295.5,38.5
-4.025,-47.469,312.1,1.3,1.1,2015-10-11, 01:30,T,77,5.0       ,296.5,17.3
-4.064,-47.748,306.2,1.3,1.1,2015-10-11, 01:30,T,21,5.0       ,295.6,10.3
-4.066,-47.76,309.1,1.3,1.1,2015-10-11, 01:30,T,59,5.0       ,295.6,14.6
-4.054,-47.75,306.7,1.3,1.1,2015-10-11, 01:30,T,29,5.0       ,295,11.3
-4.055,-47.761,308.8,1.3,1.1,2015-10-11, 01:30,T,56,5.0       ,295.2,14.4
-4,-47.8,305.9,1.3,1.1,2015-10-11, 01:30,T,38,5.0       ,295,10.5
-4.136,-48.767,308.6,1.6,1.2,2015-10-11, 01:30,T,62,5.0       ,293.4,19.8
-3.602,-45.238,324,1,1,2015-10-11, 01:30,T,100,5.0       ,295.9,26.8
-3.577,-45.65,314.4,1,1,2015-10-11, 01:30,T,85,5.0       ,295.9,14.8
-3.579,-45.659,316.3,1,1,2015-10-11, 01:30,T,90,5.0       ,295.8,16.6
-3.568,-45.651,314.5,1,1,2015-10-11, 01:30,T,86,5.0       ,295.5,15.5
-3.752,-47.113,330.6,1.2,1.1,2015-10-11, 01:30,T,100,5.0       ,295.8,48.6
-3.749,-47.109,322.9,1.2,1.1,2015-10-11, 01:30,T,100,5.0       ,295.3,34.4
-3.751,-47.12,320.5,1.2,1.1,2015-10-11, 01:30,T,100,5.0       ,295.1,30.7
-3.728,-47.245,316.2,1.2,1.1,2015-10-11, 01:30,T,90,5.0       ,294.9,24.9
-3.798,-47.744,309.2,1.3,1.1,2015-10-11, 01:30,T,23,5.0       ,295.8,13
-3.8,-47.756,320,1.3,1.1,2015-10-11, 01:30,T,100,5.0       ,297,31.2
-3.788,-47.745,310.4,1.3,1.1,2015-10-11, 01:30,T,16,5.0       ,296.6,14.1
-3.79,-47.757,323.4,1.3,1.1,2015-10-11, 01:30,T,100,5.0       ,296.9,36.7
-3.776,-47.735,316.5,1.3,1.1,2015-10-11, 01:30,T,91,5.0       ,295.7,24.7
-17.681,-42.205,309.1,1,1,2015-10-11, 01:25,T,40,5.0       ,291.9,12.6
-17.682,-42.214,334,1,1,2015-10-11, 01:25,T,100,5.0       ,293.4,44.9
-17.683,-42.224,307.7,1,1,2015-10-11, 01:25,T,42,5.0       ,291.2,11.3
-17.908,-44.246,316.3,1.2,1.1,2015-10-11, 01:25,T,90,5.0       ,294.5,25.6
-17.305,-40.229,347.1,1,1,2015-10-11, 01:25,T,100,5.0       ,294.4,70.9
-17.972,-46.756,305.8,1.8,1.3,2015-10-11, 01:25,T,29,5.0       ,293,19.9
-17.329,-41.983,314.1,1,1,2015-10-11, 01:25,T,84,5.0       ,293.3,17.9
-17.32,-41.985,319.2,1,1,2015-10-11, 01:25,T,98,5.0       ,294.2,23.9
-17.321,-41.994,309,1,1,2015-10-11, 01:25,T,64,5.0       ,292.5,13.2
-17.303,-42.391,314.3,1,1,2015-10-11, 01:25,T,85,5.0       ,292.6,18.7
-17.294,-42.392,319,1,1,2015-10-11, 01:25,T,97,5.0       ,293.3,24.1
-18.075,-50.431,314.2,3.4,1.7,2015-10-11, 01:25,T,85,5.0       ,280.6,115.9
-17.231,-43.071,306.7,1.1,1,2015-10-11, 01:25,T,48,5.0       ,296.7,9.4
-18.078,-50.403,308.8,3.4,1.7,2015-10-11, 01:25,T,63,5.0       ,279.9,90.6
-18.081,-50.435,313.9,3.4,1.7,2015-10-11, 01:25,T,83,5.0       ,281.6,122.2
-17.566,-48.38,305.2,2.3,1.5,2015-10-11, 01:25,T,22,5.0       ,291.8,31.1
-16.65,-42.253,308.7,1,1,2015-10-11, 01:25,T,62,5.0       ,296.7,9.9
-16.055,-39.816,305.6,1.1,1,2015-10-11, 01:25,T,34,5.0       ,289.7,13.3
-16.056,-39.826,313.1,1.1,1,2015-10-11, 01:25,T,81,5.0       ,289.5,21.4
-16.763,-45.074,307.9,1.3,1.1,2015-10-11, 01:25,T,58,5.0       ,295.9,15.1
-15.868,-40.284,313.8,1.1,1,2015-10-11, 01:25,T,83,5.0       ,292.1,19.5
-15.863,-41.502,312.1,1,1,2015-10-11, 01:25,T,77,5.0       ,291.5,16.1
-15.866,-41.52,315.3,1,1,2015-10-11, 01:25,T,88,5.0       ,292.3,19.4
-15.948,-43.156,327.9,1.1,1,2015-10-11, 01:25,T,100,5.0       ,297.5,34
-15.95,-43.165,324.3,1.1,1,2015-10-11, 01:25,T,100,5.0       ,297,28.6
-16.083,-44.535,334.4,1.2,1.1,2015-10-11, 01:25,T,100,5.0       ,296.5,55.3
-16.073,-44.536,319.6,1.2,1.1,2015-10-11, 01:25,T,99,5.0       ,295.7,28
-15.376,-40.689,305.9,1,1,2015-10-11, 01:25,T,38,5.0       ,291.5,10.5
-16.072,-46.29,312.8,1.6,1.2,2015-10-11, 01:25,T,80,5.0       ,295.7,28.3
-16.074,-46.304,313.8,1.6,1.2,2015-10-11, 01:25,T,83,5.0       ,296,30.3
-16.061,-46.292,307,1.6,1.2,2015-10-11, 01:25,T,51,5.0       ,295.8,19.1
-15.866,-45.46,306.3,1.4,1.2,2015-10-11, 01:25,T,44,5.0       ,293.6,16.3
-14.53,-40.189,309.7,1.1,1,2015-10-11, 01:25,T,68,5.0       ,288.7,18.5
-14.532,-40.199,322,1.1,1,2015-10-11, 01:25,T,100,5.0       ,290.3,34
-14.523,-40.201,313.2,1.1,1,2015-10-11, 01:25,T,81,5.0       ,289,22.5
-15.047,-46.58,317,1.6,1.2,2015-10-11, 01:25,T,92,5.0       ,296.1,34.5
-15.045,-46.571,313.2,1.6,1.2,2015-10-11, 01:25,T,81,5.0       ,295.7,27.1
-15.047,-46.587,310.5,1.6,1.2,2015-10-11, 01:25,T,70,5.0       ,295.2,20.7
-15.034,-46.572,305.8,1.6,1.2,2015-10-11, 01:25,T,11,5.0       ,294.3,13
-15.002,-46.592,307.6,1.6,1.2,2015-10-11, 01:25,T,55,5.0       ,296.1,14.5
-14.904,-46.626,307.1,1.6,1.2,2015-10-11, 01:25,T,19,5.0       ,296.9,11.9
-14.906,-46.64,306.9,1.6,1.2,2015-10-11, 01:25,T,11,5.0       ,296.8,11.7
-14.894,-46.642,316.4,1.6,1.2,2015-10-11, 01:25,T,91,5.0       ,297.3,29.7
-14.883,-46.643,319.8,1.6,1.2,2015-10-11, 01:25,T,99,5.0       ,297.3,37.7
-14.885,-46.659,318.1,1.6,1.2,2015-10-11, 01:25,T,95,5.0       ,297.3,34.1
-14.431,-43.612,310.1,1.1,1,2015-10-11, 01:25,T,69,5.0       ,297.4,11.1
-14.595,-45.148,307.7,1.3,1.1,2015-10-11, 01:25,T,56,5.0       ,292.3,15.7
-14.585,-45.149,333.2,1.3,1.1,2015-10-11, 01:25,T,100,5.0       ,293.2,57.1
-14.587,-45.161,318.8,1.3,1.1,2015-10-11, 01:25,T,88,5.0       ,293.4,29.9
-14.584,-45.143,306.1,1.3,1.1,2015-10-11, 01:25,T,0,5.0       ,291.4,12.6
-14.586,-45.155,329.4,1.3,1.1,2015-10-11, 01:25,T,100,5.0       ,294.1,50
-14.576,-45.156,306.7,1.3,1.1,2015-10-11, 01:25,T,48,5.0       ,292.5,14.6
-14.52,-44.887,315.3,1.2,1.1,2015-10-11, 01:25,T,88,5.0       ,294.6,24.8
-13.489,-42.007,307.1,1,1,2015-10-11, 01:25,T,52,5.0       ,292.7,10.9
-14.335,-49.207,320.7,2.4,1.5,2015-10-11, 01:25,T,100,5.0       ,293.1,84.6
-14.325,-49.191,309.5,2.4,1.5,2015-10-11, 01:25,T,66,5.0       ,293.2,43.5
-14.328,-49.214,312.8,2.4,1.5,2015-10-11, 01:25,T,80,5.0       ,291.9,54.7
-13.243,-42.989,323.4,1,1,2015-10-11, 01:25,T,100,5.0       ,299.4,24.9
-13.244,-42.999,310.3,1,1,2015-10-11, 01:25,T,64,5.0       ,298.1,9.6
-13.234,-42.991,337.8,1,1,2015-10-11, 01:25,T,100,5.0       ,300.5,46.5
-13.235,-43,319.8,1,1,2015-10-11, 01:25,T,99,5.0       ,298.2,19.6
-13.225,-42.992,307.7,1,1,2015-10-11, 01:25,T,56,5.0       ,297.4,7.5
-13.741,-46.917,310.4,1.6,1.2,2015-10-11, 01:25,T,70,5.0       ,296.9,20.3
-13.695,-46.913,315.4,1.6,1.2,2015-10-11, 01:25,T,88,5.0       ,296.6,30.2
-13.195,-43.838,312.9,1.1,1,2015-10-11, 01:25,T,80,5.0       ,297.1,13.9
-13.843,-49.304,305.1,2.4,1.5,2015-10-11, 01:25,T,15,5.0       ,294.7,24.2
-13.133,-45.407,305.5,1.2,1.1,2015-10-11, 01:25,T,31,5.0       ,291.6,13.6
-13.123,-45.409,310.3,1.2,1.1,2015-10-11, 01:25,T,70,5.0       ,291.5,19.2
-13.124,-45.42,314.8,1.2,1.1,2015-10-11, 01:25,T,86,5.0       ,293.1,25
-13.109,-45.457,337,1.3,1.1,2015-10-11, 01:25,T,100,5.0       ,293.5,68.3
-13.11,-45.469,313.5,1.3,1.1,2015-10-11, 01:25,T,82,5.0       ,293.4,24
-12.569,-43.893,313.1,1.1,1,2015-10-11, 01:25,T,81,5.0       ,297.1,14.8
-12.338,-42.959,310.9,1,1,2015-10-11, 01:25,T,73,5.0       ,295.7,11.5
-12.712,-45.768,311.8,1.3,1.1,2015-10-11, 01:25,T,76,5.0       ,292.8,22.4
-12.32,-42.962,316.1,1,1,2015-10-11, 01:25,T,90,5.0       ,295.8,17.2
-12.699,-45.746,319.4,1.3,1.1,2015-10-11, 01:25,T,98,5.0       ,292.5,33.7
-12.7,-45.758,328.2,1.3,1.1,2015-10-11, 01:25,T,100,5.0       ,293.8,50.9
-13.006,-49.371,316.7,2.4,1.5,2015-10-11, 01:25,T,92,5.0       ,293.8,64
-13.008,-49.393,312.2,2.4,1.5,2015-10-11, 01:25,T,78,5.0       ,293.7,44.5
-12.992,-49.373,309.3,2.4,1.5,2015-10-11, 01:25,T,65,5.0       ,292.8,38.2
-12.995,-49.395,316.3,2.4,1.5,2015-10-11, 01:25,T,91,5.0       ,292.5,61.5
-12.997,-49.379,331.4,2.4,1.5,2015-10-11, 01:25,T,100,5.0       ,293.8,134.1
-13,-49.401,312,2.4,1.5,2015-10-11, 01:25,T,77,5.0       ,292.7,46.3
-13.062,-50.695,314.7,3,1.7,2015-10-11, 01:25,T,71,5.0       ,278.1,90.3
-12.77,-48.231,307.4,1.9,1.4,2015-10-11, 01:25,T,54,5.0       ,291.9,21.3
-10.783,-48.824,305.9,2,1.4,2015-10-11, 01:25,T,32,5.0       ,295.2,18.9
-10.77,-48.825,306.6,2,1.4,2015-10-11, 01:25,T,45,5.0       ,295.2,21
-10.235,-45.085,305.5,1.1,1.1,2015-10-11, 01:25,T,12,5.0       ,294.2,8.5
-10.536,-47.865,306.6,1.7,1.3,2015-10-11, 01:25,T,47,5.0       ,294.7,16.8
-10.539,-47.87,306.5,1.7,1.3,2015-10-11, 01:25,T,46,5.0       ,294.8,17.9
-10.632,-48.874,311.8,2,1.4,2015-10-11, 01:25,T,76,5.0       ,293.3,38.4
-9.973,-44.188,331.4,1,1,2015-10-11, 01:25,T,100,5.0       ,299.6,36.9
-9.964,-44.19,334.3,1,1,2015-10-11, 01:25,T,100,5.0       ,299.6,41.4
-9.965,-44.199,324.9,1,1,2015-10-11, 01:25,T,100,5.0       ,298.7,26.8
-10.312,-47.531,307.2,1.6,1.2,2015-10-11, 01:25,T,45,5.0       ,295.5,15.8
-10.314,-47.546,315.3,1.6,1.2,2015-10-11, 01:25,T,88,5.0       ,295.4,31.8
-10.323,-47.535,308.2,1.6,1.2,2015-10-11, 01:25,T,57,5.0       ,295.7,17.8
-10.312,-47.537,315.3,1.6,1.2,2015-10-11, 01:25,T,88,5.0       ,295.9,31.4
-10.47,-49.038,307.3,2.1,1.4,2015-10-11, 01:25,T,53,5.0       ,294.1,25.1
-10.472,-49.056,316.2,2.1,1.4,2015-10-11, 01:25,T,90,5.0       ,294.3,50.7
-9.799,-44.59,309.9,1.1,1,2015-10-11, 01:25,T,68,5.0       ,297.7,9
-9.801,-44.599,308.6,1.1,1,2015-10-11, 01:25,T,62,5.0       ,297.9,8.1
-9.76,-44.508,310.7,1.1,1,2015-10-11, 01:25,T,72,5.0       ,298.5,9.5
-9.761,-44.517,316.4,1.1,1,2015-10-11, 01:25,T,91,5.0       ,298.9,15.5
-9.762,-44.527,315.9,1.1,1,2015-10-11, 01:25,T,89,5.0       ,298.8,15
