Parametro nao existe;Nonatriacontano(C39);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI03.XLS;
Parametro nao existe;Octacosano(C28);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI03.XLS;
Parametro nao existe;Octadecano(C18);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI03.XLS;
Parametro nao existe;Octano(C8);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI03.XLS;
Parametro nao existe;Octatriacontano(C38);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI03.XLS;
Parametro nao existe;o-Xileno;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI03.XLS;
Parametro nao existe;Pentacosano(C25);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI03.XLS;
Parametro nao existe;Pentadecano(C15);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI03.XLS;
Parametro nao existe;Pentatriacontano(C35);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI03.XLS;
Parametro nao existe;Pristano(C19);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI03.XLS;
Parametro nao existe;Tetracontano(C40);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI03.XLS;
Parametro nao existe;Tetracosano(C24);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI03.XLS;
Parametro nao existe;Tetradecano(C14);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI03.XLS;
Parametro nao existe;Tetratriacontano(C34);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI03.XLS;
Parametro nao existe;Triacontano(C30);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI03.XLS;
Parametro nao existe;Tricosano(C23);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI03.XLS;
Parametro nao existe;Tridecano(C13);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI03.XLS;
Parametro nao existe;Tritriacontano(C33);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI03.XLS;
Parametro nao existe;Undecano(C11);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI03.XLS;
Parametro nao existe;Xileno;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI03.XLS;
Parametro nao existe;Cromo Total;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Decano(C10);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Demanda Quimica de Oxignio;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Docosano(C22);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Dodecano(C12);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Dotriacontano(C32);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Eicosano(C20);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Fitano(C20);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Heneicosano(C21);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Hentriacontano(C31);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Heptacosano(C27);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Heptadecano(C17);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Heptatriacontano(C37);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Hexacosano(C26);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Hexadecano(C16);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Hexatriacontano(C36);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;m+p-Xileno;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Nit. Orgnico;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Nitrognio Amoniacal ;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Nonacosano(C29);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Nonadecano(C19);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Nonano(C9);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Nonatriacontano(C39);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Octacosano(C28);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Octadecano(C18);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Octano(C8);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Octatriacontano(C38);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;o-Xileno;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Pentacosano(C25);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Pentadecano(C15);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Pentatriacontano(C35);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Pristano(C19);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Tetracontano(C40);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Tetracosano(C24);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Tetradecano(C14);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Tetratriacontano(C34);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Triacontano(C30);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Tricosano(C23);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Tridecano(C13);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Tritriacontano(C33);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Undecano(C11);//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Xileno;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IGARAPE UTE UT\RELATORIO\2015\AGOSTO 2015\SUPERFICIAIS\IG LI04.XLS;
Parametro nao existe;Oleos Graxas Vegetal ;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\ER ES02 a MA1405541 Brandt agosto.xls;
Parametro nao existe;Oleos Graxas Mineral ;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\ER ES02 a MA1405541 Brandt agosto.xls;
Parametro nao existe;Demanda Quimica de Oxignio;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\ER ES02 a MA1405541 Brandt agosto.xls;
Ponto de monitoramento nao existe;IREL01;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 01 MA1405526 Brandt 11.09.2014.XLS;
Parametro nao existe;Demanda Quimica de Oxignio;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 01 MA1405526 Brandt 11.09.2014.XLS;
Parametro nao existe;Oleos Graxas Mineral ;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 01 MA1405526 Brandt 11.09.2014.XLS;
Ponto de monitoramento nao existe;IREL01;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 01 MA1405526 Brandt 11.09.2014.XLS;
Ponto de monitoramento nao existe;IREL02;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 02 MA1405527 Brandt 11.09.2014.XLS;
Parametro nao existe;Demanda Quimica de Oxignio;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 02 MA1405527 Brandt 11.09.2014.XLS;
Parametro nao existe;Oleos Graxas Mineral ;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 02 MA1405527 Brandt 11.09.2014.XLS;
Ponto de monitoramento nao existe;IREL02;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 02 MA1405527 Brandt 11.09.2014.XLS;
Ponto de monitoramento nao existe;IREL03;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 03 MA1405528 Brandt 11.09.2014.XLS;
Parametro nao existe;Demanda Quimica de Oxignio;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 03 MA1405528 Brandt 11.09.2014.XLS;
Parametro nao existe;Oleos Graxas Mineral ;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 03 MA1405528 Brandt 11.09.2014.XLS;
Ponto de monitoramento nao existe;IREL03;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 03 MA1405528 Brandt 11.09.2014.XLS;
Ponto de monitoramento nao existe;IREL04;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 04 MA1405529 Brandt 11.09.2014.XLS;
Parametro nao existe;Demanda Quimica de Oxignio;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 04 MA1405529 Brandt 11.09.2014.XLS;
Parametro nao existe;Oleos Graxas Mineral ;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 04 MA1405529 Brandt 11.09.2014.XLS;
Ponto de monitoramento nao existe;IREL04;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 04 MA1405529 Brandt 11.09.2014.XLS;
Ponto de monitoramento nao existe;IREL05;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 05 MA1405530 Brandt 11.09.2014.XLS;
Parametro nao existe;Demanda Quimica de Oxignio;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 05 MA1405530 Brandt 11.09.2014.XLS;
Parametro nao existe;Oleos Graxas Mineral ;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 05 MA1405530 Brandt 11.09.2014.XLS;
Ponto de monitoramento nao existe;IREL05;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 05 MA1405530 Brandt 11.09.2014.XLS;
Ponto de monitoramento nao existe;IREL06;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 06 MA1405531 Brandt 11.09.2014.XLS;
Parametro nao existe;Demanda Quimica de Oxignio;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 06 MA1405531 Brandt 11.09.2014.XLS;
Parametro nao existe;Oleos Graxas Mineral ;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 06 MA1405531 Brandt 11.09.2014.XLS;
Ponto de monitoramento nao existe;IREL06;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 06 MA1405531 Brandt 11.09.2014.XLS;
Ponto de monitoramento nao existe;IREL07;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 07 MA1405532 Brandt 11.09.2014.XLS;
Parametro nao existe;Demanda Quimica de Oxignio;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 07 MA1405532 Brandt 11.09.2014.XLS;
Parametro nao existe;Oleos Graxas Mineral ;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 07 MA1405532 Brandt 11.09.2014.XLS;
Ponto de monitoramento nao existe;IREL07;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 07 MA1405532 Brandt 11.09.2014.XLS;
Ponto de monitoramento nao existe;IREL08;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 08 MA1405533 Brandt 11.09.2014.XLS;
Parametro nao existe;Demanda Quimica de Oxignio;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 08 MA1405533 Brandt 11.09.2014.XLS;
Parametro nao existe;Oleos Graxas Mineral ;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 08 MA1405533 Brandt 11.09.2014.XLS;
Ponto de monitoramento nao existe;IREL08;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 08 MA1405533 Brandt 11.09.2014.XLS;
Ponto de monitoramento nao existe;IREL09;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 09 MA1405535 Brandt 11.09.2014.XLS;
Parametro nao existe;Demanda Quimica de Oxignio;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 09 MA1405535 Brandt 11.09.2014.XLS;
Parametro nao existe;Oleos Graxas Mineral ;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 09 MA1405535 Brandt 11.09.2014.XLS;
Ponto de monitoramento nao existe;IREL09;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 09 MA1405535 Brandt 11.09.2014.XLS;
Ponto de monitoramento nao existe;IREL10;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 10 MA1405536 Brandt 11.09.2014.XLS;
Parametro nao existe;Demanda Quimica de Oxignio;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 10 MA1405536 Brandt 11.09.2014.XLS;
Parametro nao existe;Oleos Graxas Mineral ;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 10 MA1405536 Brandt 11.09.2014.XLS;
Ponto de monitoramento nao existe;IREL10;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 10 MA1405536 Brandt 11.09.2014.XLS;
Ponto de monitoramento nao existe;IREL11;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 11 MA1405537 Brandt 11.09.2014.XLS;
Parametro nao existe;Demanda Quimica de Oxignio;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 11 MA1405537 Brandt 11.09.2014.XLS;
Parametro nao existe;Oleos Graxas Mineral ;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 11 MA1405537 Brandt 11.09.2014.XLS;
Ponto de monitoramento nao existe;IREL11;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 11 MA1405537 Brandt 11.09.2014.XLS;
Ponto de monitoramento nao existe;IREL12;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 12 MA1405538 Brandt 11.09.2014.XLS;
Parametro nao existe;Demanda Quimica de Oxignio;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 12 MA1405538 Brandt 11.09.2014.XLS;
Parametro nao existe;Oleos Graxas Mineral ;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 12 MA1405538 Brandt 11.09.2014.XLS;
Ponto de monitoramento nao existe;IREL12;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\EFLUENTES\LAUDOS\IR-EL 12 MA1405538 Brandt 11.09.2014.XLS;
Parametro nao existe;Dureza Calcica ;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\LIMNO\LAUDOS\VIR 03.xls;
Parametro nao existe;Nitrognio Amoniacal ;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\LIMNO\LAUDOS\VIR 03.xls;
Parametro nao existe;Dureza Calcica ;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\LIMNO\LAUDOS\VIR 06.xls;
Parametro nao existe;Nitrognio Amoniacal ;//brandt.local/arquivos/Users/Area_Tecnica/PROJETO CEMIG\IRAPE UHE NT\RELATORIO\2014\AGOSTO 2014\LIMNO\LAUDOS\VIR 06.xls;
